ano,mes,pag_idade,rec_idade,pag_id_regiao,rec_id_regiao,valor_transacao
2024,1,até 19 anos,até 19 anos,3,3,34.845836417074
2024,1,até 19 anos,até 19 anos,3,3,196.3126517043949
2024,1,até 19 anos,até 19 anos,3,3,203.86133460997755
2024,1,até 19 anos,até 19 anos,3,3,86.28431568735495
2024,1,até 19 anos,até 19 anos,3,3,50.20337753286894
2024,1,até 19 anos,até 19 anos,3,3,186.55430485443054
2024,1,até 19 anos,até 19 anos,3,3,80.69968197614355
2024,1,até 19 anos,até 19 anos,3,3,141.6987893064452
2024,1,até 19 anos,até 19 anos,3,3,87.82281500411155
2024,1,até 19 anos,até 19 anos,3,3,67.4117441626623
2024,1,até 19 anos,até 19 anos,3,3,38.237306458900285
2024,1,até 19 anos,até 19 anos,3,3,45.0375929871374
2024,1,até 19 anos,até 19 anos,3,3,45.0100902168434
2024,1,até 19 anos,até 19 anos,3,3,59.363497763159515
2024,1,até 19 anos,até 19 anos,3,3,81.442011885867
2024,1,até 19 anos,até 19 anos,3,3,50.748043196908185
2024,1,até 19 anos,até 19 anos,3,3,39.37678753240548
2024,1,até 19 anos,até 19 anos,3,3,43.504886478234454
2024,1,até 19 anos,até 19 anos,3,3,33.93577029068575
2024,1,até 19 anos,até 19 anos,3,3,45.25440431876144
2024,1,até 19 anos,até 19 anos,3,3,62.732093586815594
2024,1,até 19 anos,até 19 anos,3,3,50.402313625245384
2024,1,até 19 anos,até 19 anos,3,3,36.144464712801515
2024,1,até 19 anos,até 19 anos,3,3,41.14946267415084
2024,1,até 19 anos,até 19 anos,3,3,195.89919291983276
2024,1,até 19 anos,até 19 anos,3,3,33.57994521117712
2024,1,até 19 anos,até 19 anos,3,3,87.21928277730234
2024,1,até 19 anos,até 19 anos,3,3,57.712006828423604
2024,1,até 19 anos,até 19 anos,3,3,84.60276927906607
2024,1,até 19 anos,até 19 anos,3,3,132.06579984487036
2024,1,até 19 anos,até 19 anos,3,3,85.87443874791393
2024,1,até 19 anos,até 19 anos,3,3,53.06253237397601
2024,1,até 19 anos,até 19 anos,3,3,88.50723478975885
2024,1,até 19 anos,até 19 anos,3,3,53.23228409945041
2024,1,até 19 anos,até 19 anos,3,3,39.70361240786711
2024,1,até 19 anos,até 19 anos,3,3,76.33908720931763
2024,1,até 19 anos,até 19 anos,3,3,73.24453998938242
2024,1,até 19 anos,até 19 anos,3,3,80.61812627061394
2024,1,até 19 anos,até 19 anos,3,3,42.11990764017905
2024,1,até 19 anos,até 19 anos,3,3,184.6122899225108
2024,1,até 19 anos,até 19 anos,3,3,157.11463554131973
2024,1,até 19 anos,até 19 anos,3,3,84.08859232199151
2024,1,até 19 anos,até 19 anos,3,3,139.22534697626844
2024,1,até 19 anos,até 19 anos,3,3,55.28728656209252
2024,1,até 19 anos,até 19 anos,3,3,75.55318758969563
2024,1,até 19 anos,até 19 anos,3,3,62.13425746927506
2024,1,até 19 anos,até 19 anos,3,3,152.43949151690384
2024,1,até 19 anos,até 19 anos,3,3,73.80731197837214
2024,1,até 19 anos,até 19 anos,3,3,86.93278413744795
2024,1,até 19 anos,até 19 anos,3,3,43.56037207136709
2024,1,até 19 anos,até 19 anos,3,3,85.80857841236158
2024,1,até 19 anos,até 19 anos,3,3,70.94632974099382
2024,1,até 19 anos,até 19 anos,3,3,81.40484824939455
2024,1,até 19 anos,até 19 anos,3,3,144.70804329514476
2024,1,até 19 anos,até 19 anos,3,3,63.0952969090585
2024,1,até 19 anos,até 19 anos,3,3,62.47935812013362
2024,1,até 19 anos,até 19 anos,3,3,84.83749750235563
2024,1,até 19 anos,até 19 anos,3,3,43.36423019757538
2024,1,até 19 anos,até 19 anos,3,3,79.71480047080207
2024,1,até 19 anos,até 19 anos,3,3,200.5846920857818
2024,1,até 19 anos,até 19 anos,3,3,59.87513008191176
2024,1,até 19 anos,até 19 anos,3,3,40.18110095940998
2024,1,até 19 anos,até 19 anos,3,3,50.89567604543953
2024,1,até 19 anos,até 19 anos,3,3,56.78310777529145
2024,1,até 19 anos,até 19 anos,3,3,40.054916741945476
2024,1,até 19 anos,até 19 anos,3,3,35.68681666992276
2024,1,até 19 anos,até 19 anos,3,3,177.4060571851877
2024,1,até 19 anos,até 19 anos,3,3,46.738203526716966
2024,1,até 19 anos,até 19 anos,3,3,39.03410516764639
2024,1,até 19 anos,até 19 anos,3,3,49.81149691914749
2024,1,até 19 anos,até 19 anos,3,3,92.60271898353632
2024,1,até 19 anos,até 19 anos,3,3,125.13873900511624
2024,1,até 19 anos,até 19 anos,3,3,45.34325362089448
2024,1,até 19 anos,até 19 anos,3,3,78.80965910738334
2024,1,até 19 anos,até 19 anos,3,3,84.98603096902896
2024,1,até 19 anos,até 19 anos,3,3,45.78246819756153
2024,1,até 19 anos,até 19 anos,3,3,73.80112781759169
2024,1,até 19 anos,até 19 anos,3,3,48.46959387280326
2024,1,até 19 anos,até 19 anos,3,3,82.24017994742543
2024,1,até 19 anos,até 19 anos,3,3,71.48008209678508
2024,1,até 19 anos,até 19 anos,3,3,114.11803876012993
2024,1,até 19 anos,até 19 anos,3,3,50.495097967326984
2024,1,até 19 anos,até 19 anos,3,3,41.411990613870664
2024,1,até 19 anos,até 19 anos,3,3,61.63284997315675
2024,1,até 19 anos,até 19 anos,3,3,69.13162021503553
2024,1,até 19 anos,até 19 anos,3,3,36.19999009279554
2024,1,até 19 anos,até 19 anos,3,3,88.10132856125206
2024,1,até 19 anos,até 19 anos,3,3,102.62439384011292
2024,1,até 19 anos,até 19 anos,3,3,84.6419847061571
2024,1,até 19 anos,até 19 anos,3,3,69.4984232589279
2024,1,até 19 anos,até 19 anos,3,3,84.11006416425566
2024,1,até 19 anos,até 19 anos,3,3,204.38020399016693
2024,1,até 19 anos,até 19 anos,3,3,48.474724401468386
2024,1,até 19 anos,até 19 anos,3,3,201.15297581527832
2024,1,até 19 anos,até 19 anos,3,3,57.28147976940231
2024,1,até 19 anos,até 19 anos,3,3,45.66938865147947
2024,1,até 19 anos,até 19 anos,3,3,88.26283319043428
2024,1,até 19 anos,até 19 anos,3,3,117.00837223016265
2024,1,até 19 anos,até 19 anos,3,3,35.602601640509356
2024,1,até 19 anos,até 19 anos,3,3,114.81101298047847
2024,1,até 19 anos,até 19 anos,3,3,166.47610054261102
2024,1,até 19 anos,até 19 anos,3,3,38.035205712223686
2024,1,até 19 anos,até 19 anos,3,3,36.238436771671786
2024,1,até 19 anos,até 19 anos,3,3,33.81295985444205
2024,1,até 19 anos,até 19 anos,3,3,83.82891306021897
2024,1,até 19 anos,até 19 anos,3,3,74.24834485441518
2024,1,até 19 anos,até 19 anos,3,3,79.90986926927096
2024,1,até 19 anos,até 19 anos,3,3,221.24563670532652
2024,1,até 19 anos,até 19 anos,3,3,165.64724171805926
2024,1,até 19 anos,até 19 anos,3,3,35.731710959460266
2024,1,até 19 anos,até 19 anos,3,3,78.47024208898353
2024,1,até 19 anos,até 19 anos,3,3,42.3133328739725
2024,1,até 19 anos,até 19 anos,3,3,79.40463043562285
2024,1,até 19 anos,até 19 anos,3,3,206.07588147632197
2024,1,até 19 anos,até 19 anos,3,3,57.37899297203978
2024,1,até 19 anos,até 19 anos,3,3,163.39371454752995
2024,1,até 19 anos,até 19 anos,3,3,52.699615317665796
2024,1,até 19 anos,até 19 anos,3,3,35.99381785695419
2024,1,até 19 anos,até 19 anos,3,3,147.0912850167847
2024,1,até 19 anos,até 19 anos,3,3,37.20371163835878
2024,1,até 19 anos,até 19 anos,3,3,115.32113807432758
2024,1,até 19 anos,até 19 anos,3,3,84.07362130172652
2024,1,até 19 anos,até 19 anos,3,3,72.55244089092267
2024,1,até 19 anos,até 19 anos,3,3,186.0040151256773
2024,1,até 19 anos,até 19 anos,3,3,145.48464217317917
2024,1,até 19 anos,até 19 anos,3,3,78.68270001908857
2024,1,até 19 anos,até 19 anos,3,3,203.67215571912874
2024,1,até 19 anos,até 19 anos,3,3,79.91178424382585
2024,1,até 19 anos,até 19 anos,3,3,70.77352630614968
2024,1,até 19 anos,até 19 anos,3,3,65.30531264199678
2024,1,até 19 anos,até 19 anos,3,3,64.00016734628936
2024,1,até 19 anos,até 19 anos,3,3,87.80684215632968
2024,1,até 19 anos,até 19 anos,3,3,79.52164061006462
2024,1,até 19 anos,até 19 anos,3,3,173.93750759342643
2024,1,até 19 anos,até 19 anos,3,3,62.53721539931842
2024,1,até 19 anos,até 19 anos,3,3,83.57445797868975
2024,1,até 19 anos,até 19 anos,3,3,81.31711114829261
2024,1,até 19 anos,até 19 anos,3,3,77.76896956443657
2024,1,até 19 anos,até 19 anos,3,3,85.55243659537392
2024,1,até 19 anos,até 19 anos,3,3,62.60542822213088
2024,1,até 19 anos,até 19 anos,3,3,124.1855885564901
2024,1,até 19 anos,até 19 anos,3,3,197.8734364662722
2024,1,até 19 anos,até 19 anos,3,3,35.963138340758555
2024,1,até 19 anos,até 19 anos,3,3,66.79501806671827
2024,1,até 19 anos,até 19 anos,3,3,123.45916721791457
2024,1,até 19 anos,até 19 anos,3,3,203.3265183794011
2024,1,até 19 anos,até 19 anos,3,3,85.11076237275333
2024,1,até 19 anos,até 19 anos,3,3,82.0231470456434
2024,1,até 19 anos,até 19 anos,3,3,37.77018998353029
2024,1,até 19 anos,até 19 anos,3,3,47.33706339099048
2024,1,até 19 anos,até 19 anos,3,3,41.816723098727024
2024,1,até 19 anos,até 19 anos,3,3,129.9448480580178
2024,1,até 19 anos,até 19 anos,3,3,71.33574702583826
2024,1,até 19 anos,até 19 anos,3,3,60.47219939201515
2024,1,até 19 anos,até 19 anos,3,3,43.44747492304829
2024,1,até 19 anos,até 19 anos,3,3,52.354050943831204
2024,1,até 19 anos,até 19 anos,3,3,55.38013130126366
2024,1,até 19 anos,até 19 anos,3,3,90.57240321641063
2024,1,até 19 anos,até 19 anos,3,3,36.06991928066589
2024,1,até 19 anos,até 19 anos,3,3,124.60584341299077
2024,1,até 19 anos,até 19 anos,3,3,41.82476810872153
2024,1,até 19 anos,até 19 anos,3,3,46.80797423442328
2024,1,até 19 anos,até 19 anos,3,3,84.63907820683312
2024,1,até 19 anos,até 19 anos,3,3,192.60140756626456
2024,1,até 19 anos,até 19 anos,3,3,33.40837937385306
2024,1,até 19 anos,até 19 anos,3,3,43.190075845783376
2024,1,até 19 anos,até 19 anos,3,3,37.88583354952649
2024,1,até 19 anos,até 19 anos,3,3,82.56790360007128
2024,1,até 19 anos,até 19 anos,3,3,44.46982070474592
2024,1,até 19 anos,até 19 anos,3,3,86.51895586366848
2024,1,até 19 anos,até 19 anos,3,3,147.0805014248985
2024,1,até 19 anos,até 19 anos,3,3,39.26330391822461
2024,1,até 19 anos,até 19 anos,3,3,66.1765127571842
2024,1,até 19 anos,até 19 anos,3,3,44.84012331921163
2024,1,até 19 anos,até 19 anos,3,3,41.97879889756279
2024,1,até 19 anos,até 19 anos,3,3,80.30887063290311
2024,1,até 19 anos,até 19 anos,3,3,82.51298913749122
2024,1,até 19 anos,até 19 anos,3,3,73.49169119670543
2024,1,até 19 anos,até 19 anos,3,3,70.62570371956849
2024,1,até 19 anos,até 19 anos,3,3,41.670637906479286
2024,1,até 19 anos,até 19 anos,3,3,76.63779047222106
2024,1,até 19 anos,até 19 anos,3,3,39.515781603264536
2024,1,até 19 anos,até 19 anos,3,3,84.93461647926136
2024,1,até 19 anos,até 19 anos,3,3,71.63173492801803
2024,1,até 19 anos,até 19 anos,3,3,45.056849581882624
2024,1,até 19 anos,até 19 anos,3,3,57.22493233831562
2024,1,até 19 anos,até 19 anos,3,3,46.727391212930385
2024,1,até 19 anos,até 19 anos,3,3,156.57347922204724
2024,1,até 19 anos,até 19 anos,3,3,33.32052718584086
2024,1,até 19 anos,até 19 anos,3,3,36.694654647826496
2024,1,até 19 anos,até 19 anos,3,3,152.1151600243271
2024,1,até 19 anos,até 19 anos,3,3,49.518679478417354
2024,1,até 19 anos,até 19 anos,3,3,80.24076483339519
2024,1,até 19 anos,até 19 anos,3,3,57.03121405888338
2024,1,até 19 anos,até 19 anos,3,3,38.72425839598563
2024,1,até 19 anos,até 19 anos,3,3,161.50323381842878
2024,1,até 19 anos,até 19 anos,3,3,41.63434414318637
2024,1,até 19 anos,até 19 anos,3,3,57.87872409761112
2024,1,até 19 anos,até 19 anos,3,3,79.00397781159631
2024,1,até 19 anos,até 19 anos,3,3,34.61537919816374
2024,1,até 19 anos,até 19 anos,3,3,37.34111282656987
2024,1,até 19 anos,até 19 anos,3,3,180.6822298543261
2024,1,até 19 anos,até 19 anos,3,3,83.33339296473739
2024,1,até 19 anos,até 19 anos,3,3,83.124721461646
2024,1,até 19 anos,até 19 anos,3,3,45.39069313456914
2024,1,até 19 anos,até 19 anos,3,3,77.1467724501678
2024,1,até 19 anos,até 19 anos,3,3,184.42399900230214
2024,1,até 19 anos,até 19 anos,3,3,62.24379208556823
2024,1,até 19 anos,até 19 anos,3,3,36.50220444426602
2024,1,até 19 anos,até 19 anos,3,3,178.30203131004544
2024,1,até 19 anos,até 19 anos,3,3,43.71652486604529
2024,1,até 19 anos,até 19 anos,3,3,82.28383155750899
2024,1,até 19 anos,até 19 anos,3,3,51.36958299153602
2024,1,até 19 anos,até 19 anos,3,3,63.442953196787016
2024,1,até 19 anos,até 19 anos,3,3,93.38891199686361
2024,1,até 19 anos,até 19 anos,3,3,38.60728307499616
2024,1,até 19 anos,até 19 anos,3,3,79.76201787836015
2024,1,até 19 anos,até 19 anos,3,3,55.4233035881725
2024,1,até 19 anos,até 19 anos,3,3,84.17889236279602
2024,1,até 19 anos,até 19 anos,3,3,213.4983721943687
2024,1,até 19 anos,até 19 anos,3,3,34.9639684395321
2024,1,até 19 anos,até 19 anos,3,3,53.75053501572246
2024,1,até 19 anos,até 19 anos,3,3,125.92829600382069
2024,1,até 19 anos,até 19 anos,3,3,85.88880056600154
2024,1,até 19 anos,até 19 anos,3,3,41.01505275475601
2024,1,até 19 anos,até 19 anos,3,3,43.39911676274221
2024,1,até 19 anos,até 19 anos,3,3,85.10726776630115
2024,1,até 19 anos,até 19 anos,3,3,74.78892346505886
2024,1,até 19 anos,até 19 anos,3,3,48.98143888676518
2024,1,até 19 anos,até 19 anos,3,3,134.60244748036894
2024,1,até 19 anos,até 19 anos,3,3,67.19509149206995
2024,1,até 19 anos,até 19 anos,3,3,78.79604308617614
2024,1,até 19 anos,até 19 anos,3,3,129.6257885158358
2024,1,até 19 anos,até 19 anos,3,3,38.89249179692302
2024,1,até 19 anos,até 19 anos,3,3,57.86220794751676
2024,1,até 19 anos,até 19 anos,3,3,77.15665100954675
2024,1,até 19 anos,até 19 anos,3,3,83.88181795054507
2024,1,até 19 anos,até 19 anos,3,3,54.122570332057045
2024,1,até 19 anos,até 19 anos,3,3,86.82080591822098
2024,1,até 19 anos,até 19 anos,3,3,154.92392761918268
2024,1,até 19 anos,até 19 anos,3,3,52.00527321119495
2024,1,até 19 anos,até 19 anos,3,3,36.58885184360816
2024,1,até 19 anos,até 19 anos,3,3,71.8152428848652
2024,1,até 19 anos,até 19 anos,3,3,57.35355247324307
2024,1,até 19 anos,até 19 anos,3,3,49.328617043413615
2024,1,até 19 anos,até 19 anos,3,3,86.26861166664332
2024,1,até 19 anos,até 19 anos,3,3,85.0262645185008
2024,1,até 19 anos,até 19 anos,3,3,59.02047799101899
2024,1,até 19 anos,até 19 anos,3,3,80.98917766007446
2024,1,até 19 anos,até 19 anos,3,3,86.95138414513734
2024,1,até 19 anos,até 19 anos,3,3,46.25966987242239
2024,1,até 19 anos,até 19 anos,3,3,36.17769941022394
2024,1,até 19 anos,até 19 anos,3,3,87.1430552197256
2024,1,até 19 anos,até 19 anos,3,3,189.61410800946743
2024,1,até 19 anos,até 19 anos,3,3,44.35197098959059
2024,1,até 19 anos,até 19 anos,3,3,48.45256290133162
2024,1,até 19 anos,até 19 anos,3,3,85.09307131522212
2024,1,até 19 anos,até 19 anos,3,3,86.35709616202297
2024,1,até 19 anos,até 19 anos,3,3,88.71284271487016
2024,1,até 19 anos,até 19 anos,3,3,33.60383874933426
2024,1,até 19 anos,até 19 anos,3,3,52.50876187850836
2024,1,até 19 anos,até 19 anos,3,3,67.66686532482956
2024,1,até 19 anos,até 19 anos,3,3,97.85316853584133
2024,1,até 19 anos,até 19 anos,3,3,56.43000482360899
2024,1,até 19 anos,até 19 anos,3,3,58.73563410194074
2024,1,até 19 anos,até 19 anos,3,3,82.51641616485308
2024,1,até 19 anos,até 19 anos,3,3,86.2827431714832
2024,1,até 19 anos,até 19 anos,3,3,86.30272788199015
2024,1,até 19 anos,até 19 anos,3,3,82.86912293463932
2024,1,até 19 anos,até 19 anos,3,3,48.39994378720075
2024,1,até 19 anos,até 19 anos,3,3,48.27823122694853
2024,1,até 19 anos,até 19 anos,3,3,37.83718688522963
2024,1,até 19 anos,até 19 anos,3,3,216.99887827049187
2024,1,até 19 anos,até 19 anos,3,3,136.42091357629297
2024,1,até 19 anos,até 19 anos,3,3,139.57710144316275
2024,1,até 19 anos,até 19 anos,3,3,44.39645912332516
2024,1,até 19 anos,até 19 anos,3,3,137.8872319876194
2024,1,até 19 anos,até 19 anos,3,3,67.26839044271249
2024,1,até 19 anos,até 19 anos,3,3,82.49720929224777
2024,1,até 19 anos,até 19 anos,3,3,81.34493192322157
2024,1,até 19 anos,até 19 anos,3,3,40.92266723073352
2024,1,até 19 anos,até 19 anos,3,3,44.54404273143623
2024,1,até 19 anos,até 19 anos,3,3,80.18615332598549
2024,1,até 19 anos,até 19 anos,3,3,61.9705821782801
2024,1,até 19 anos,até 19 anos,3,3,107.57209182338752
2024,1,até 19 anos,até 19 anos,3,3,126.63908452414115
2024,1,até 19 anos,até 19 anos,3,3,43.517731765247106
2024,1,até 19 anos,até 19 anos,3,3,173.23441437056323
2024,1,até 19 anos,até 19 anos,3,3,46.15574819726221
2024,1,até 19 anos,até 19 anos,3,3,224.76408473979095
2024,1,até 19 anos,até 19 anos,3,3,87.20689796748998
2024,1,até 19 anos,até 19 anos,3,3,87.30227205307753
2024,1,até 19 anos,até 19 anos,3,3,46.71550764860639
2024,1,até 19 anos,até 19 anos,3,3,82.12859263156629
2024,1,até 19 anos,até 19 anos,3,3,205.9030288481166
2024,1,até 19 anos,até 19 anos,3,3,45.52601683165237
2024,1,até 19 anos,até 19 anos,3,3,167.62688389844826
2024,1,até 19 anos,até 19 anos,3,3,36.488704757031535
2024,1,até 19 anos,até 19 anos,3,3,197.89480996726198
2024,1,até 19 anos,até 19 anos,3,3,122.84830537822819
2024,1,até 19 anos,até 19 anos,3,3,36.05502044053318
2024,1,até 19 anos,até 19 anos,3,3,115.68938917674303
2024,1,até 19 anos,até 19 anos,3,3,72.51355358603837
2024,1,até 19 anos,até 19 anos,3,3,106.76282967693837
2024,1,até 19 anos,até 19 anos,3,3,147.64963697356603
2024,1,até 19 anos,até 19 anos,3,3,43.604666254756886
2024,1,até 19 anos,até 19 anos,3,3,84.32967892376708
2024,1,até 19 anos,até 19 anos,3,3,87.0805387005307
2024,1,até 19 anos,até 19 anos,3,3,164.07401683798963
2024,1,até 19 anos,até 19 anos,3,3,78.87628534742022
2024,1,até 19 anos,até 19 anos,3,3,87.41729311272857
2024,1,até 19 anos,até 19 anos,3,3,75.14338699650828
2024,1,até 19 anos,até 19 anos,3,3,86.4581877346428
2024,1,até 19 anos,até 19 anos,3,3,56.097061145048826
2024,1,até 19 anos,até 19 anos,3,3,59.44773141218988
2024,1,até 19 anos,até 19 anos,3,3,38.16021853650195
2024,1,até 19 anos,até 19 anos,3,3,52.304279851284114
2024,1,até 19 anos,até 19 anos,3,3,189.80528992767526
2024,1,até 19 anos,até 19 anos,3,3,85.39030040070655
2024,1,até 19 anos,até 19 anos,3,3,48.39420261689249
2024,1,até 19 anos,até 19 anos,3,3,76.34520641765255
2024,1,até 19 anos,até 19 anos,3,3,109.18170804164643
2024,1,até 19 anos,até 19 anos,3,3,84.69363974240923
2024,1,até 19 anos,até 19 anos,3,3,177.09614961584583
2024,1,até 19 anos,até 19 anos,3,3,151.3900680519942
2024,1,até 19 anos,até 19 anos,3,3,49.21918779801512
2024,1,até 19 anos,até 19 anos,3,3,172.1996846908382
2024,1,até 19 anos,até 19 anos,3,3,80.75034980460312
2024,1,até 19 anos,até 19 anos,3,3,65.59462882228482
2024,1,até 19 anos,até 19 anos,3,3,94.62708211874782
2024,1,até 19 anos,até 19 anos,3,3,74.41765451970697
2024,1,até 19 anos,até 19 anos,3,3,81.18527515497269
2024,1,até 19 anos,até 19 anos,3,3,86.36329859282674
2024,1,até 19 anos,até 19 anos,3,3,48.58350272345392
2024,1,até 19 anos,até 19 anos,3,3,220.32276128898238
2024,1,até 19 anos,até 19 anos,3,3,95.02965552741172
2024,1,até 19 anos,até 19 anos,3,3,85.29499929902724
2024,1,até 19 anos,até 19 anos,3,3,34.21840820040472
2024,1,até 19 anos,até 19 anos,3,3,203.21369399457575
2024,1,até 19 anos,até 19 anos,3,3,102.97433722237437
2024,1,até 19 anos,até 19 anos,3,3,82.00719966357471
2024,1,até 19 anos,até 19 anos,3,3,186.76825531672523
2024,1,até 19 anos,até 19 anos,3,3,70.14213754416895
2024,1,até 19 anos,até 19 anos,3,3,160.60367418066932
2024,1,até 19 anos,até 19 anos,3,3,184.69429591174094
2024,1,até 19 anos,até 19 anos,3,3,68.66907591730079
2024,1,até 19 anos,até 19 anos,3,3,80.25808667173985
2024,1,até 19 anos,até 19 anos,3,3,98.33629994150424
2024,1,até 19 anos,até 19 anos,3,3,38.737931822191086
2024,1,até 19 anos,até 19 anos,3,3,76.95340210287438
2024,1,até 19 anos,até 19 anos,3,3,221.40083515658813
2024,1,até 19 anos,até 19 anos,3,3,70.01076522076353
2024,1,até 19 anos,até 19 anos,3,3,51.138885220490856
2024,1,até 19 anos,até 19 anos,3,3,73.18833506792627
2024,1,até 19 anos,até 19 anos,3,3,81.58962232900066
2024,1,até 19 anos,até 19 anos,3,3,56.5133058954676
2024,1,até 19 anos,até 19 anos,3,3,150.04510588500216
2024,1,até 19 anos,até 19 anos,3,3,58.08161674914044
2024,1,até 19 anos,até 19 anos,3,3,79.77471483681218
2024,1,até 19 anos,até 19 anos,3,3,60.858733003205714
2024,1,até 19 anos,até 19 anos,3,3,65.3441332327167
2024,1,até 19 anos,até 19 anos,3,3,63.619921567941354
2024,1,até 19 anos,até 19 anos,3,3,38.544091961400376
2024,1,até 19 anos,até 19 anos,3,3,211.3080324627365
2024,1,até 19 anos,até 19 anos,3,3,55.74959133181172
2024,1,até 19 anos,até 19 anos,3,3,45.626587096178504
2024,1,até 19 anos,até 19 anos,3,3,38.50121250923708
2024,1,até 19 anos,até 19 anos,3,3,82.91055241074439
2024,1,até 19 anos,até 19 anos,3,3,197.04356068580498
2024,1,até 19 anos,até 19 anos,3,3,86.54513363688913
2024,1,até 19 anos,até 19 anos,3,3,141.9359940052083
2024,1,até 19 anos,até 19 anos,3,3,47.43126119353538
2024,1,até 19 anos,até 19 anos,3,3,41.629594088659964
2024,1,até 19 anos,até 19 anos,3,3,43.55616957714456
2024,1,até 19 anos,até 19 anos,3,3,41.201736475640466
2024,1,até 19 anos,até 19 anos,3,3,122.04393409641085
2024,1,até 19 anos,até 19 anos,3,3,70.2421468501105
2024,1,até 19 anos,até 19 anos,3,3,51.753774603353975
2024,1,até 19 anos,até 19 anos,3,3,85.3577804287487
2024,1,até 19 anos,até 19 anos,3,3,88.44185853982202
2024,1,até 19 anos,até 19 anos,3,3,80.20601218209957
2024,1,até 19 anos,até 19 anos,3,3,70.71157759993345
2024,1,até 19 anos,até 19 anos,3,3,217.4776812755997
2024,1,até 19 anos,até 19 anos,3,3,83.21347478504039
2024,1,até 19 anos,até 19 anos,3,3,62.62196760078731
2024,1,até 19 anos,até 19 anos,3,3,53.874807945795204
2024,1,até 19 anos,até 19 anos,3,3,55.814786563426445
2024,1,até 19 anos,até 19 anos,3,3,45.28708309197082
2024,1,até 19 anos,até 19 anos,3,3,48.76554308052915
2024,1,até 19 anos,até 19 anos,3,3,74.5955317496419
2024,1,até 19 anos,até 19 anos,3,3,60.580830735662495
2024,1,até 19 anos,até 19 anos,3,3,46.05404244237478
2024,1,até 19 anos,até 19 anos,3,3,47.81202691710588
2024,1,até 19 anos,até 19 anos,3,3,78.46385571896164
2024,1,até 19 anos,até 19 anos,3,3,86.25210365766301
2024,1,até 19 anos,até 19 anos,3,3,60.60039636323616
2024,1,até 19 anos,até 19 anos,3,3,68.36294387917468
2024,1,até 19 anos,até 19 anos,3,3,86.27265200367684
2024,1,até 19 anos,até 19 anos,3,3,217.5626369558834
2024,1,até 19 anos,até 19 anos,3,3,99.92789281532549
2024,1,até 19 anos,até 19 anos,3,3,178.29307683904153
2024,1,até 19 anos,até 19 anos,3,3,155.45715274620417
2024,1,até 19 anos,até 19 anos,3,3,52.5648603997542
2024,1,até 19 anos,até 19 anos,3,3,188.6359654843511
2024,1,até 19 anos,até 19 anos,3,3,68.89364756222355
2024,1,até 19 anos,até 19 anos,3,3,44.07901649819335
2024,1,até 19 anos,até 19 anos,3,3,133.27351899669003
2024,1,até 19 anos,até 19 anos,3,3,118.8436480213908
2024,1,até 19 anos,até 19 anos,3,3,48.75588986995642
2024,1,até 19 anos,até 19 anos,3,3,70.355282713441
2024,1,até 19 anos,até 19 anos,3,3,40.259842236961404
2024,1,até 19 anos,até 19 anos,3,3,59.03363542202235
2024,1,até 19 anos,até 19 anos,3,3,84.06027383504545
2024,1,até 19 anos,até 19 anos,3,3,147.8233165638615
2024,1,até 19 anos,até 19 anos,3,3,180.67567898966752
2024,1,até 19 anos,até 19 anos,3,3,71.17380150052703
2024,1,até 19 anos,até 19 anos,3,3,87.45284657124012
2024,1,até 19 anos,até 19 anos,3,3,40.25240695551988
2024,1,até 19 anos,até 19 anos,3,3,44.63223485293742
2024,1,até 19 anos,até 19 anos,3,3,159.0859682935284
2024,1,até 19 anos,até 19 anos,3,3,86.0991953656753
2024,1,até 19 anos,até 19 anos,3,3,84.03712544006588
2024,1,até 19 anos,até 19 anos,3,3,35.99825287689722
2024,1,até 19 anos,até 19 anos,3,3,67.1754923327077
2024,1,até 19 anos,até 19 anos,3,3,63.982845110247226
2024,1,até 19 anos,até 19 anos,3,3,107.81813896537929
2024,1,até 19 anos,até 19 anos,3,3,43.6866620090981
2024,1,até 19 anos,até 19 anos,3,3,81.59181112700958
2024,1,até 19 anos,até 19 anos,3,3,124.73319595046878
2024,1,até 19 anos,até 19 anos,3,3,58.60175353533018
2024,1,até 19 anos,até 19 anos,3,3,41.562546921483886
2024,1,até 19 anos,até 19 anos,3,3,60.306070566682166
2024,1,até 19 anos,até 19 anos,3,3,82.50361368301655
2024,1,até 19 anos,até 19 anos,3,3,82.69911789121119
2024,1,até 19 anos,até 19 anos,3,3,43.63016473927037
2024,1,até 19 anos,até 19 anos,3,3,46.568399612642
2024,1,até 19 anos,até 19 anos,3,3,42.11342880387882
2024,1,até 19 anos,até 19 anos,3,3,128.64777495123795
2024,1,até 19 anos,até 19 anos,3,3,203.61925384937098
2024,1,até 19 anos,até 19 anos,3,3,57.48036038812858
2024,1,até 19 anos,até 19 anos,3,3,51.646490634318866
2024,1,até 19 anos,até 19 anos,3,3,156.7346832914939
2024,1,até 19 anos,até 19 anos,3,3,144.23818773974685
2024,1,até 19 anos,até 19 anos,3,3,83.50163885245647
2024,1,até 19 anos,até 19 anos,3,3,37.80416796155602
2024,1,até 19 anos,até 19 anos,3,3,54.3739222321196
2024,1,até 19 anos,até 19 anos,3,3,81.443806685241
2024,1,até 19 anos,até 19 anos,3,3,82.72265629437234
2024,1,até 19 anos,até 19 anos,3,3,72.28823666638944
2024,1,até 19 anos,até 19 anos,3,3,50.28286270084436
